state,county,current_votes,total_votes,percent
Delaware,Kent County,87025,87025,100
Delaware,New Castle County,287633,287633,100
Delaware,Sussex County,129352,129352,100
District of Columbia,District of Columbia,40631,45392,90
District of Columbia,Ward 2,31929,37140,86
District of Columbia,Ward 3,43188,47692,91
District of Columbia,Ward 4,44361,45917,95
District of Columbia,Ward 5,45176,44719,95
District of Columbia,Ward 6,58315,57889,95
District of Columbia,Ward 7,37836,37287,95
District of Columbia,Ward 8,32246,32583,95
Florida,Alachua County,142604,142604,100
Florida,Baker County,14059,14059,100
Florida,Bay County,93024,93024,100
Florida,Bradford County,13632,13632,100
Florida,Brevard County,360764,360764,100
Florida,Broward County,957672,957672,100
Florida,Calhoun County,6526,6526,100
Florida,Charlotte County,116340,116340,100
Florida,Citrus County,93208,93208,100
Florida,Clay County,124405,124405,100
Florida,Collier County,207818,207818,100
Florida,Columbia County,33042,33042,100
Florida,DeSoto County,12659,12659,100
Florida,Dixie County,8167,8167,100
Florida,Duval County,492820,492820,100
Florida,Escambia County,170372,170372,100
Florida,Flagler County,71716,71716,100
Florida,Franklin County,6849,6849,100
Florida,Gadsden County,23762,23762,100
Florida,Gilchrist County,9685,9685,100
Florida,Glades County,5193,5193,100
Florida,Gulf County,8163,8163,100
Florida,Hamilton County,5830,5830,100
Florida,Hardee County,8485,8485,100
Florida,Hendry County,12940,12940,100
Florida,Hernando County,108922,108922,100
Florida,Highlands County,52170,52170,100
Florida,Hillsborough County,712063,712063,100
Florida,Holmes County,9068,9068,100
Florida,Indian River County,97484,97484,100
Florida,Jackson County,22419,22419,100
Florida,Jefferson County,8451,8451,100
Florida,Lafayette County,3658,3658,100
Florida,Lake County,211314,211314,100
Florida,Lee County,393899,393899,100
Florida,Leon County,162929,162929,100
Florida,Levy County,23145,23145,100
Florida,Liberty County,3561,3561,100
Florida,Madison County,9380,9380,100
Florida,Manatee County,216958,216958,100
Florida,Marion County,204376,204376,100
Florida,Martin County,98726,98726,100
Florida,Miami-Dade County,1156816,1156816,100
Florida,Monroe County,48029,48029,100
Florida,Nassau County,58811,58811,100
Florida,Okaloosa County,116373,116373,100
Florida,Okeechobee County,15954,15954,100
Florida,Orange County,647403,647403,100
Florida,Osceola County,172436,172436,100
Florida,Palm Beach County,773158,773158,100
Florida,Pasco County,301970,301970,100
Florida,Pinellas County,559715,559715,100
Florida,Polk County,343256,343256,100
Florida,Putnam County,36373,36373,100
Florida,St. Johns County,176622,176622,100
Florida,St. Lucie County,172169,172169,100
Florida,Santa Rosa County,106928,106928,100
Florida,Sarasota County,270575,270575,100
Florida,Seminole County,260815,260815,100
Florida,Sumter County,92485,92485,100
Florida,Suwannee County,21057,21057,100
Florida,Taylor County,10127,10127,100
Florida,Union County,6245,6245,100
Florida,Volusia County,307439,307439,100
Florida,Wakulla County,18404,18404,100
Florida,Walton County,43711,43711,100
Florida,Washington County,12327,12327,100
Georgia,Appling County,8341,8341,100
Georgia,Atkinson County,3155,3155,100
Georgia,Bacon County,4668,4668,100
Georgia,Baker County,1555,1555,100
Georgia,Baldwin County,18251,18251,100
Georgia,Banks County,8801,8801,100
Georgia,Barrow County,37921,38017,100
Georgia,Bartow County,50467,50467,100
Georgia,Ben Hill County,6560,6560,100
Georgia,Berrien County,7743,7743,100
Georgia,Bibb County,70802,70802,100
Georgia,Bleckley County,5706,5706,100
Georgia,Brantley County,7746,7746,100
Georgia,Brooks County,7100,7100,100
Georgia,Bryan County,21340,21340,100
Georgia,Bulloch County,30084,30084,100
Georgia,Burke County,10684,10684,100
Georgia,Butts County,11786,11789,100
Georgia,Calhoun County,2194,2194,100
Georgia,Camden County,23688,23688,100
Georgia,Candler County,4431,4432,100
Georgia,Carroll County,54474,54474,100
Georgia,Catoosa County,32651,32692,100
Georgia,Charlton County,4566,4566,100
Georgia,Chatham County,133420,133420,100
Georgia,Chattahoochee County,1582,1590,100
Georgia,Chattooga County,10050,10050,100
Georgia,Cherokee County,144830,144830,100
Georgia,Clarke County,51333,51218,100
Georgia,Clay County,1434,1434,100
Georgia,Clayton County,112344,112344,100
Georgia,Clinch County,2864,2864,100
Georgia,Cobb County,393746,393744,100
Georgia,Coffee County,15214,15214,100
Georgia,Colquitt County,16083,16083,100
Georgia,Columbia County,80579,80579,100
Georgia,Cook County,7035,7035,100
Georgia,Coweta County,76799,76799,100
Georgia,Crawford County,6102,6102,100
Georgia,Crisp County,8050,8052,100
Georgia,Dade County,7434,7434,100
Georgia,Dawson County,16081,16081,100
Georgia,Decatur County,11627,11627,100
Georgia,DeKalb County,370804,370675,100
Georgia,Dodge County,8070,8070,100
Georgia,Dooly County,4105,4105,100
Georgia,Dougherty County,35311,35311,100
Georgia,Douglas County,69097,69097,100
Georgia,Early County,5187,5187,100
Georgia,Echols County,1441,1441,100
Georgia,Effingham County,31570,31624,100
Georgia,Elbert County,9171,9171,100
Georgia,Emanuel County,9501,9501,100
Georgia,Evans County,4247,4247,100
Georgia,Fannin County,14850,14850,100
Georgia,Fayette County,71993,71993,100
Georgia,Floyd County,41648,38588,100
Georgia,Forsyth County,129305,129305,100
Georgia,Franklin County,10765,10786,100
Georgia,Fulton County,524659,524659,100
Georgia,Gilmer County,16525,16525,100
Georgia,Glascock County,1566,1566,100
Georgia,Glynn County,41984,41984,100
Georgia,Gordon County,24033,24033,100
Georgia,Grady County,10707,10707,100
Georgia,Greene County,11247,11247,100
Georgia,Gwinnett County,413865,413865,100
Georgia,Habersham County,20432,20432,100
Georgia,Hall County,90523,90523,100
Georgia,Hancock County,4165,4165,100
Georgia,Haralson County,14248,14272,100
Georgia,Harris County,19991,19991,100
Georgia,Hart County,12727,12727,100
Georgia,Heard County,5391,5397,100
Georgia,Henry County,122742,122742,100
Georgia,Houston County,74823,74823,100
Georgia,Irwin County,4168,4168,100
Georgia,Jackson County,37670,37670,100
Georgia,Jasper County,7644,7644,100
Georgia,Jeff Davis County,5771,5771,100
Georgia,Jefferson County,7642,7642,100
Georgia,Jenkins County,3455,3455,100
Georgia,Johnson County,4100,4100,100
Georgia,Jones County,14966,14966,100
Georgia,Lamar County,9039,9039,100
Georgia,Lanier County,3576,3576,100
Georgia,Laurens County,22729,22729,100
Georgia,Lee County,16714,16714,100
Georgia,Liberty County,21389,21389,100
Georgia,Lincoln County,4650,4650,100
Georgia,Long County,5656,5656,100
Georgia,Lowndes County,46355,46355,100
Georgia,Lumpkin County,15531,15531,100
Georgia,McDuffie County,10455,10455,100
Georgia,McIntosh County,6696,6696,100
Georgia,Macon County,4662,4662,100
Georgia,Madison County,14937,14937,100
Georgia,Marion County,3624,3624,100
Georgia,Meriwether County,10877,10877,100
Georgia,Miller County,2835,2835,100
Georgia,Mitchell County,8963,8963,100
Georgia,Monroe County,15592,15592,100
Georgia,Montgomery County,3966,3966,100
Georgia,Morgan County,11707,11707,100
Georgia,Murray County,15389,15389,100
Georgia,Muscogee County,80543,80543,100
Georgia,Newton County,54239,54239,100
Georgia,Oconee County,25168,25168,100
Georgia,Oglethorpe County,8131,8131,100
Georgia,Paulding County,85385,85385,100
Georgia,Peach County,12545,12545,100
Georgia,Pickens County,17116,17116,100
Georgia,Pierce County,9048,9048,100
Georgia,Pike County,10720,10720,100
Georgia,Polk County,17399,17399,100
Georgia,Pulaski County,4059,4059,100
Georgia,Putnam County,11855,11855,100
Georgia,Quitman County,1106,1106,100
Georgia,Rabun County,9568,9568,100
Georgia,Randolph County,3074,3074,100
Georgia,Richmond County,87016,87016,100
Georgia,Rockdale County,44686,44686,100
Georgia,Schley County,2275,2275,100
Georgia,Screven County,6628,6628,100
Georgia,Seminole County,3884,3884,100
Georgia,Spalding County,30116,30116,100
Georgia,Stephens County,11885,11885,100
Georgia,Stewart County,1990,1990,100
Georgia,Sumter County,12150,12150,100
Georgia,Talbot County,3522,3522,100
Georgia,Taliaferro County,928,928,100
Georgia,Tattnall County,8183,8183,100
Georgia,Taylor County,3839,3839,100
Georgia,Telfair County,4333,4333,100
Georgia,Terrell County,4416,4416,100
Georgia,Thomas County,21853,21853,100
Georgia,Tift County,16283,16283,100
Georgia,Toombs County,10914,10914,100
Georgia,Towns County,7979,7979,100
Georgia,Treutlen County,3077,3077,100
Georgia,Troup County,30049,30059,100
Georgia,Turner County,3792,3792,100
Georgia,Twiggs County,4444,4444,100
Georgia,Union County,15560,15592,100
Georgia,Upson County,12905,12905,100
Georgia,Walker County,29354,29436,100
Georgia,Walton County,51095,50812,100
Georgia,Ware County,14192,14296,100
Georgia,Warren County,2651,2681,100
Georgia,Washington County,9459,9459,100
Georgia,Wayne County,12778,12778,100
Georgia,Webster County,1390,1390,100
Georgia,Wheeler County,2285,2285,100
Georgia,White County,14816,14816,100
Georgia,Whitfield County,36746,36746,100
Georgia,Wilcox County,3281,3281,100
Georgia,Wilkes County,5029,5029,100
Georgia,Wilkinson County,4770,4770,100
Georgia,Worth County,9285,9286,100
Hawaii,Hawaii County,87814,84432,95
Hawaii,Honolulu County,382114,368550,95
Hawaii,Kauai County,33497,32655,95
Hawaii,Maui County,71044,65410,95
Idaho,Ada County,259389,259377,99
Idaho,Adams County,2586,2650,95
Idaho,Bannock County,39553,36555,99
Idaho,Bear Lake County,3315,3279,95
Idaho,Benewah County,4973,5080,95
Idaho,Bingham County,20094,20094,99
Idaho,Blaine County,13288,13239,95
Idaho,Boise County,4820,4706,95
Idaho,Bonner County,27352,27021,99
Idaho,Bonneville County,53995,49517,95
Idaho,Boundary County,6313,6266,95
Idaho,Butte County,1415,1528,93
Idaho,Camas County,754,729,95
Idaho,Canyon County,90438,90438,99
Idaho,Caribou County,3416,3399,95
Idaho,Cassia County,9629,10188,95
Idaho,Clark County,311,337,92
Idaho,Clearwater County,4419,4615,95
Idaho,Custer County,2739,2930,93
Idaho,Elmore County,10205,10518,95
Idaho,Franklin County,6664,6182,95
Idaho,Fremont County,6719,6403,95
Idaho,Gem County,9958,9818,95
Idaho,Gooding County,6050,6409,94
Idaho,Idaho County,9602,9987,95
Idaho,Jefferson County,14173,12848,95
Idaho,Jerome County,7812,8335,94
Idaho,Kootenai County,89878,80475,95
Idaho,Latah County,20570,20543,99
Idaho,Lemhi County,4738,4973,95
Idaho,Lewis County,1870,1931,95
Idaho,Lincoln County,1940,2158,90
Idaho,Madison County,17112,17569,95
Idaho,Minidoka County,7993,7988,99
Idaho,Nez Perce County,20967,20967,99
Idaho,Oneida County,2451,2316,95
Idaho,Owyhee County,4742,4845,95
Idaho,Payette County,11293,11293,99
Idaho,Power County,3086,3194,95
Idaho,Shoshone County,6049,6216,95
Idaho,Teton County,6347,5572,95
Idaho,Twin Falls County,36680,36883,95
Idaho,Valley County,7063,6494,95
Idaho,Washington County,5344,5499,95
Illinois,Adams County,33434,32202,95
Illinois,Alexander County,2625,3010,87
Illinois,Bond County,8109,1160,99
Illinois,Boone County,24672,22910,95
Illinois,Brown County,2523,2604,95
Illinois,Bureau County,17182,18093,95
Illinois,Calhoun County,2767,2827,95
Illinois,Carroll County,8006,1062,99
Illinois,Cass County,5325,5603,95
Illinois,Champaign County,94911,101437,94
Illinois,Christian County,16094,16962,95
Illinois,Clark County,8340,8656,95
Illinois,Clay County,6896,6971,95
Illinois,Clinton County,19139,17465,95
Illinois,Coles County,22470,21851,95
Illinois,Cook County,2306675,2417649,95
Illinois,Crawford County,9419,9574,95
Illinois,Cumberland County,5843,6100,95
Illinois,DeKalb County,47989,43345,95
Illinois,De Witt County,7994,7552,95
Illinois,Douglas County,8746,8970,95
Illinois,DuPage County,485064,474506,95
Illinois,Edgar County,8152,8656,94
Illinois,Edwards County,3368,3670,92
Illinois,Effingham County,19041,17654,95
Illinois,Fayette County,10033,10033,99
Illinois,Ford County,6809,6997,95
Illinois,Franklin County,18488,20497,90
Illinois,Fulton County,16517,17278,95
Illinois,Gallatin County,2673,2980,90
Illinois,Greene County,6224,6137,95
Illinois,Grundy County,26400,26400,99
Illinois,Hamilton County,4316,4588,94
Illinois,Hancock County,6565,9121,72
Illinois,Hardin County,0,2514,0
Illinois,Henderson County,3652,3885,94
Illinois,Henry County,25624,24559,95
Illinois,Iroquois County,14011,14348,95
Illinois,Jackson County,22575,27180,83
Illinois,Jasper County,5582,5643,95
Illinois,Jefferson County,17409,18631,93
Illinois,Jersey County,11942,12076,95
Illinois,Jo Daviess County,12477,11314,95
Illinois,Johnson County,6442,6442,99
Illinois,Kane County,231876,220744,99
Illinois,Kankakee County,49729,47156,95
Illinois,Kendall County,64205,59861,95
Illinois,Knox County,22716,25236,90
Illinois,Lake County,334156,334925,95
Illinois,LaSalle County,52053,54372,95
Illinois,Lawrence County,6379,6688,95
Illinois,Lee County,16351,16895,95
Illinois,Livingston County,17049,5933,99
Illinois,Logan County,13117,13117,99
Illinois,McDonough County,12290,13084,94
Illinois,McHenry County,164543,159365,95
Illinois,McLean County,87013,89415,95
Illinois,Macon County,48934,45131,99
Illinois,Macoupin County,23919,24534,95
Illinois,Madison County,135686,129785,95
Illinois,Marion County,17214,18728,92
Illinois,Marshall County,6343,6557,95
Illinois,Mason County,6756,2476,99
Illinois,Massac County,6803,6803,99
Illinois,Menard County,6954,6516,95
Illinois,Mercer County,8750,9326,94
Illinois,Monroe County,21024,19258,95
Illinois,Montgomery County,13701,14217,95
Illinois,Morgan County,15229,16167,94
Illinois,Moultrie County,6698,6879,95
Illinois,Ogle County,26040,26350,95
Illinois,Peoria County,82264,82264,99
Illinois,Perry County,10060,10817,93
Illinois,Piatt County,9791,9044,95
Illinois,Pike County,7836,7690,99
Illinois,Pope County,2172,2386,91
Illinois,Pulaski County,2631,3260,81
Illinois,Putnam County,3345,3345,99
Illinois,Randolph County,14896,15565,95
Illinois,Richland County,9343,7710,95
Illinois,Rock Island County,66750,64602,95
Illinois,St. Clair County,125220,121541,95
Illinois,Saline County,11079,12471,89
Illinois,Sangamon County,104395,108902,95
Illinois,Schuyler County,3908,3908,99
Illinois,Scott County,2730,2867,95
Illinois,Shelby County,12049,11901,99
Illinois,Stark County,2881,2999,95
Illinois,Stephenson County,21446,21446,99
Illinois,Tazewell County,68358,64441,95
Illinois,Union County,8896,8896,99
Illinois,Vermilion County,31617,33748,94
Illinois,Wabash County,5592,5992,93
Illinois,Warren County,7916,7792,95
Illinois,Washington County,7914,8163,95
Illinois,Wayne County,8492,9125,93
Illinois,White County,7428,8055,92
Illinois,Whiteside County,27254,27910,95
Illinois,Will County,346141,328279,99
Illinois,Williamson County,33503,31875,95
Illinois,Winnebago County,127710,119319,95
Illinois,Woodford County,21079,19789,95
Illinois,Cook Suburbs,1167453,1221698,95
Indiana,Adams County,14238,14238,99
Indiana,Allen County,169000,164793,95
Indiana,Bartholomew County,36299,36389,95
Indiana,Benton County,4115,3137,99
Indiana,Blackford County,5354,5193,95
Indiana,Boone County,38500,38500,99
Indiana,Brown County,8981,8886,99
Indiana,Carroll County,9514,9274,95
Indiana,Cass County,15189,15247,95
Indiana,Clark County,58040,58040,99
Indiana,Clay County,12277,7777,99
Indiana,Clinton County,12961,12961,99
Indiana,Crawford County,4975,4928,95
Indiana,Daviess County,11971,11971,99
Indiana,Dearborn County,25361,26431,95
Indiana,Decatur County,12296,12261,95
Indiana,DeKalb County,19656,19656,99
Indiana,Delaware County,48191,49722,95
Indiana,Dubois County,21805,21805,99
Indiana,Elkhart County,74321,73200,99
Indiana,Fayette County,10146,10226,95
Indiana,Floyd County,41761,41239,95
Indiana,Fountain County,7983,8039,95
Indiana,Franklin County,12018,12018,99
Indiana,Fulton County,9144,9110,99
Indiana,Gibson County,16165,16165,99
Indiana,Grant County,27230,27160,95
Indiana,Greene County,14782,14726,99
Indiana,Hamilton County,193871,172767,95
Indiana,Hancock County,42907,39869,95
Indiana,Harrison County,20231,19914,95
Indiana,Hendricks County,88458,88430,99
Indiana,Henry County,21021,18244,99
Indiana,Howard County,40619,40619,99
Indiana,Huntington County,17810,17215,95
Indiana,Jackson County,19238,18857,95
Indiana,Jasper County,15495,14355,95
Indiana,Jay County,8466,8466,99
Indiana,Jefferson County,14725,14726,99
Indiana,Jennings County,12251,12150,99
Indiana,Johnson County,77784,74480,95
Indiana,Knox County,16027,16027,99
Indiana,Kosciusko County,35846,35846,99
Indiana,LaGrange County,10633,10265,95
Indiana,Lake County,220233,225350,95
Indiana,LaPorte County,49469,48504,95
Indiana,Lawrence County,21071,20551,95
Indiana,Madison County,51765,57847,89
Indiana,Marion County,390405,405857,95
Indiana,Marshall County,19918,19925,95
Indiana,Martin County,5155,5155,99
Indiana,Miami County,14493,14467,95
Indiana,Monroe County,63037,65468,95
Indiana,Montgomery County,17198,16164,99
Indiana,Morgan County,36214,36214,99
Indiana,Newton County,6591,6218,95
Indiana,Noble County,19217,19217,99
Indiana,Ohio County,3164,3164,99
Indiana,Orange County,8830,2682,99
Indiana,Owen County,9915,9915,99
Indiana,Parke County,7020,7020,99
Indiana,Perry County,8734,8734,99
Indiana,Pike County,6220,6413,95
Indiana,Porter County,86410,85058,95
Indiana,Posey County,13264,13264,99
Indiana,Pulaski County,5813,5813,99
Indiana,Putnam County,16595,15790,95
Indiana,Randolph County,11078,11222,95
Indiana,Ripley County,14264,13745,95
Indiana,Rush County,7932,7741,95
Indiana,St. Joseph County,115547,123259,94
Indiana,Scott County,10176,9773,95
Indiana,Shelby County,20017,20017,99
Indiana,Spencer County,10781,10781,99
Indiana,Starke County,10309,10309,99
Indiana,Steuben County,16175,16175,99
Indiana,Sullivan County,9004,9004,99
Indiana,Switzerland County,4152,3969,95
Indiana,Tippecanoe County,71430,70017,95
Indiana,Tipton County,8124,8124,99
Indiana,Union County,3491,3531,95
Indiana,Vanderburgh County,77581,79897,95
Indiana,Vermillion County,7480,7394,99
Indiana,Vigo County,43593,43911,95
Indiana,Wabash County,14598,14598,99
Indiana,Warren County,4473,4217,95
Indiana,Warrick County,33884,32605,95
Indiana,Washington County,12131,12214,95
Indiana,Wayne County,27662,27447,95
Indiana,Wells County,14080,14080,99
Indiana,White County,11159,10787,95
Indiana,Whitley County,17581,17216,95
Iowa,Adair County,4183,4171,99
Iowa,Adams County,2158,2154,99
Iowa,Allamakee County,7459,7152,95
Iowa,Appanoose County,6506,6406,95
Iowa,Audubon County,3416,3559,95
Iowa,Benton County,14627,14703,95
Iowa,Black Hawk County,66549,77548,86
Iowa,Boone County,15306,15057,95
Iowa,Bremer County,14534,15704,93
Iowa,Buchanan County,10764,11039,95
Iowa,Buena Vista County,8149,8782,93
Iowa,Butler County,8084,7770,95
Iowa,Calhoun County,5249,5469,95
Iowa,Carroll County,11306,11193,95
Iowa,Cass County,7266,7265,99
Iowa,Cedar County,10703,10108,95
Iowa,Cerro Gordo County,23794,24941,95
Iowa,Cherokee County,6503,6716,95
Iowa,Chickasaw County,6617,6605,99
Iowa,Clarke County,4666,4666,99
Iowa,Clay County,8948,9065,95
Iowa,Clayton County,9581,9431,95
Iowa,Clinton County,24669,26195,94
Iowa,Crawford County,7146,7165,95
Iowa,Dallas County,55847,56000,95
Iowa,Davis County,4099,4097,99
Iowa,Decatur County,3801,3798,99
Iowa,Delaware County,9981,9651,95
Iowa,Des Moines County,19947,21340,93
Iowa,Dickinson County,11230,12011,93
Iowa,Dubuque County,53924,58809,92
Iowa,Emmet County,4850,5000,95
Iowa,Fayette County,10184,10176,99
Iowa,Floyd County,8026,8668,93
Iowa,Franklin County,5119,5319,95
Iowa,Fremont County,3855,3849,99
Iowa,Greene County,5054,5054,99
Iowa,Grundy County,7260,7281,95
Iowa,Guthrie County,6369,6160,95
Iowa,Hamilton County,8516,7916,99
Iowa,Hancock County,6161,6215,95
Iowa,Hardin County,8975,9312,95
Iowa,Harrison County,8144,7712,95
Iowa,Henry County,9964,10133,95
Iowa,Howard County,4952,4951,99
Iowa,Humboldt County,5321,5396,95
Iowa,Ida County,3845,3845,99
Iowa,Iowa County,9716,9702,99
Iowa,Jackson County,11118,10652,95
Iowa,Jasper County,20181,20653,98
Iowa,Jefferson County,8952,9789,91
Iowa,Johnson County,83570,89250,94
Iowa,Jones County,10965,10744,95
Iowa,Keokuk County,5291,5273,99
Iowa,Kossuth County,9077,9178,95
Iowa,Lee County,16721,19417,86
Iowa,Linn County,127078,136737,93
Iowa,Louisa County,5326,5173,95
Iowa,Lucas County,4630,4299,99
Iowa,Lyon County,6852,6824,95
Iowa,Madison County,9806,9795,99
Iowa,Mahaska County,11381,11374,95
Iowa,Marion County,19217,19217,99
Iowa,Marshall County,18122,19950,91
Iowa,Mills County,8247,8099,95
Iowa,Mitchell County,5815,5729,95
Iowa,Monona County,4714,4869,95
Iowa,Monroe County,4085,3993,95
Iowa,Montgomery County,5320,5211,95
Iowa,Muscatine County,20629,20806,95
Iowa,O'Brien County,7541,7791,95
Iowa,Osceola County,3325,3319,95
Iowa,Page County,7519,7416,95
Iowa,Palo Alto County,4950,5122,95
Iowa,Plymouth County,14165,14157,99
Iowa,Pocahontas County,3821,4139,92
Iowa,Polk County,257991,268604,95
Iowa,Pottawattamie County,45733,44900,95
Iowa,Poweshiek County,10124,10442,95
Iowa,Ringgold County,2709,2848,95
Iowa,Sac County,5527,5543,95
Iowa,Scott County,92639,104315,89
Iowa,Shelby County,6781,6801,95
Iowa,Sioux County,18956,18943,99
Iowa,Story County,50837,50668,99
Iowa,Tama County,9026,8998,99
Iowa,Taylor County,3242,3130,95
Iowa,Union County,6171,6149,99
Iowa,Van Buren County,3788,3679,95
Iowa,Wapello County,15613,16208,95
Iowa,Warren County,30955,31668,95
Iowa,Washington County,11757,11757,99
Iowa,Wayne County,3103,3037,95
Iowa,Webster County,17802,19161,93
Iowa,Winnebago County,5951,2924,99
Iowa,Winneshiek County,12036,13180,91
Iowa,Woodbury County,45172,47039,95
Iowa,Worth County,4414,4398,95
Iowa,Wright County,6242,6463,95
Kansas,Allen County,5842,7429,79
Kansas,Anderson County,3720,3664,99
Kansas,Atchison County,7312,362,99
Kansas,Barber County,2313,2507,92
Kansas,Barton County,10961,10891,99
Kansas,Bourbon County,6550,6776,95
Kansas,Brown County,4396,4377,95
Kansas,Butler County,31946,31708,99
Kansas,Chase County,1478,1484,95
Kansas,Chautauqua County,1634,1768,92
Kansas,Cherokee County,8945,8925,99
Kansas,Cheyenne County,1400,1621,86
Kansas,Clark County,1048,1156,91
Kansas,Clay County,4134,4342,95
Kansas,Cloud County,4174,4609,91
Kansas,Coffey County,4448,4442,99
Kansas,Comanche County,904,1006,90
Kansas,Cowley County,13911,13779,95
Kansas,Crawford County,16125,15950,99
Kansas,Decatur County,1458,1742,84
Kansas,Dickinson County,9246,9158,99
Kansas,Doniphan County,3674,3690,95
Kansas,Douglas County,57540,56097,95
Kansas,Edwards County,1413,1502,94
Kansas,Elk County,1347,1484,91
Kansas,Ellis County,13501,13323,99
Kansas,Ellsworth County,2806,2939,95
Kansas,Finney County,11466,11017,95
Kansas,Ford County,8850,9068,95
Kansas,Franklin County,12247,11912,95
Kansas,Geary County,9311,8912,95
Kansas,Gove County,1433,1572,91
Kansas,Graham County,1302,1523,85
Kansas,Grant County,2452,2591,95
Kansas,Gray County,2240,2241,95
Kansas,Greeley County,629,761,83
Kansas,Greenwood County,3030,3080,95
Kansas,Hamilton County,837,951,88
Kansas,Harper County,2626,2796,94
Kansas,Harvey County,17034,16719,99
Kansas,Haskell County,1383,1514,91
Kansas,Hodgeman County,1033,1205,86
Kansas,Jackson County,6468,6422,99
Kansas,Jefferson County,9581,9545,99
Kansas,Jewell County,1608,1624,95
Kansas,Johnson County,336277,340000,95
Kansas,Kearny County,1413,1503,94
Kansas,Kingman County,3929,3922,99
Kansas,Kiowa County,1139,1298,88
Kansas,Labette County,8414,8792,95
Kansas,Lane County,888,1006,88
Kansas,Leavenworth County,36115,36000,95
Kansas,Lincoln County,1570,1686,93
Kansas,Linn County,4903,4398,99
Kansas,Logan County,1437,1472,95
Kansas,Lyon County,13622,13971,95
Kansas,McPherson County,13868,14486,95
Kansas,Marion County,5969,5890,99
Kansas,Marshall County,5023,5020,99
Kansas,Meade County,1807,1865,95
Kansas,Miami County,17624,17079,95
Kansas,Mitchell County,3039,3371,90
Kansas,Montgomery County,13177,13460,95
Kansas,Morris County,2849,2846,95
Kansas,Morton County,1163,1386,84
Kansas,Nemaha County,5625,5578,99
Kansas,Neosho County,6629,7026,94
Kansas,Ness County,1487,1484,99
Kansas,Norton County,2390,2386,99
Kansas,Osage County,7893,7883,99
Kansas,Osborne County,1899,2090,91
Kansas,Ottawa County,3159,3335,95
Kansas,Pawnee County,2712,2886,94
Kansas,Phillips County,3278,3278,99
Kansas,Pottawatomie County,12815,18500,69
Kansas,Pratt County,4107,4026,99
Kansas,Rawlins County,1496,1674,89
Kansas,Reno County,27245,27148,99
Kansas,Republic County,2643,3053,87
Kansas,Rice County,4230,4169,99
Kansas,Riley County,23855,24116,95
Kansas,Rooks County,2661,3054,87
Kansas,Rush County,1748,1785,95
Kansas,Russell County,3429,3409,99
Kansas,Saline County,23911,23742,99
Kansas,Scott County,2322,2302,99
Kansas,Sedgwick County,213552,211443,95
Kansas,Seward County,5099,5613,91
Kansas,Shawnee County,84061,85621,95
Kansas,Sheridan County,1397,1490,94
Kansas,Sherman County,2673,2840,94
Kansas,Smith County,2092,2215,94
Kansas,Stafford County,2017,2156,94
Kansas,Stanton County,767,823,93
Kansas,Stevens County,1997,2206,91
Kansas,Sumner County,10779,10730,99
Kansas,Thomas County,3794,3768,99
Kansas,Trego County,1603,1794,89
Kansas,Wabaunsee County,3861,3851,99
Kansas,Wallace County,817,907,90
Kansas,Washington County,2843,2827,99
Kansas,Wichita County,961,1070,90
Kansas,Wilson County,3899,4031,95
Kansas,Woodson County,1495,1492,99
Kansas,Wyandotte County,55107,56778,95
Kentucky,Adair County,8768,8768,100
Kentucky,Allen County,9364,9364,100
Kentucky,Anderson County,13254,13254,100
Kentucky,Ballard County,4225,4227,100
Kentucky,Barren County,20064,20064,100
Kentucky,Bath County,5627,5627,100
Kentucky,Bell County,10044,10044,100
Kentucky,Boone County,66998,66998,100
Kentucky,Bourbon County,9648,9648,100
Kentucky,Boyd County,21751,21755,100
Kentucky,Boyle County,14478,14478,100
Kentucky,Bracken County,4246,4246,100
Kentucky,Breathitt County,5661,5661,100
Kentucky,Breckinridge County,10201,10201,100
Kentucky,Bullitt County,41998,41998,100
Kentucky,Butler County,6125,6125,100
Kentucky,Caldwell County,6434,6434,100
Kentucky,Calloway County,17457,17475,100
Kentucky,Campbell County,48878,48880,100
Kentucky,Carlisle County,2638,2642,100
Kentucky,Carroll County,4136,4136,100
Kentucky,Carter County,11586,11586,100
Kentucky,Casey County,7171,7295,100
Kentucky,Christian County,23863,23863,100
Kentucky,Clark County,18139,18139,100
Kentucky,Clay County,7591,7591,100
Kentucky,Clinton County,4932,4932,100
Kentucky,Crittenden County,4242,4242,100
Kentucky,Cumberland County,3309,3309,100
Kentucky,Daviess County,49287,49287,100
Kentucky,Edmonson County,6132,6132,100
Kentucky,Elliott County,2995,2995,100
Kentucky,Estill County,6540,6540,100
Kentucky,Fayette County,152912,153150,100
Kentucky,Fleming County,7068,7002,99
Kentucky,Floyd County,16353,16353,100
Kentucky,Franklin County,26072,26113,100
Kentucky,Fulton County,2426,2426,100
Kentucky,Gallatin County,3849,3849,100
Kentucky,Garrard County,8706,8706,100
Kentucky,Grant County,11108,11108,100
Kentucky,Graves County,17019,17019,100
Kentucky,Grayson County,11985,11985,100
Kentucky,Green County,5812,5892,100
Kentucky,Greenup County,18176,18176,100
Kentucky,Hancock County,4587,4587,100
Kentucky,Hardin County,48941,48949,100
Kentucky,Harlan County,10971,10971,100
Kentucky,Harrison County,8859,8859,100
Kentucky,Hart County,8370,8370,100
Kentucky,Henderson County,20697,20697,100
Kentucky,Henry County,8110,8110,100
Kentucky,Hickman County,2199,2199,100
